"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should display notifications page heading","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Notification center","notifications/notification-center.spec.ts","",""
"","0","should display notifications page heading","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Notification center","notifications/notification-center.spec.ts","",""
"","0","should stay on root URL (no locale prefix)","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Home page","smoke/home.spec.ts","",""
"","0","should display audit logs table","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","0","should display feature flags list","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Feature flag management","admin/feature-flags.spec.ts","",""
"","0","should display admin notifications page","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Admin notifications","admin/admin-notifications.spec.ts","",""
"","0","should show error when no token in URL","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","0","should display Google sign-in button on login page","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","0","should show error when no token in URL","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","0","should complete full password reset flow (forgot -> email -> reset -> login)","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","0","should display user list","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","User management","admin/user-management.spec.ts","",""
"","0","should complete full password reset flow (forgot -> email -> reset -> login)","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","0","should display user list","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","User management","admin/user-management.spec.ts","",""
"","0","should display feature flags list","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Feature flag management","admin/feature-flags.spec.ts","",""
"","0","should display forgot password form elements","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","47737","authenticate as basic user","auth-setup","Mon Feb 16 10:52:47 UTC 2026","broken","Mon Feb 16 10:53:35 UTC 2026","","../src/auth/auth.setup.ts","",""
"","47636","authenticate as admin user","auth-setup","Mon Feb 16 10:54:25 UTC 2026","broken","Mon Feb 16 10:55:13 UTC 2026","","../src/auth/auth.setup.ts","",""
"","0","should display login form elements","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Login page","auth/login.spec.ts","",""
"","0","should display Google sign-in button on login page","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","0","should display the main heading","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Home page","smoke/home.spec.ts","",""
"","0","should display forgot password form elements","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","0","should display login form elements","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Login page","auth/login.spec.ts","",""
"","1","should display Ukrainian content by default","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Home page","smoke/home.spec.ts","",""
"","0","should display the main heading","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Home page","smoke/home.spec.ts","",""
"","0","should display audit logs table","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","0","should display admin notifications page","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Admin notifications","admin/admin-notifications.spec.ts","",""
"","0","should display Ukrainian content by default","mobile-chrome","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Home page","smoke/home.spec.ts","",""
"","0","should stay on root URL (no locale prefix)","chromium","Mon Feb 16 10:55:13 UTC 2026","skipped","Mon Feb 16 10:55:13 UTC 2026","Home page","smoke/home.spec.ts","",""
