"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","should display user list","mobile-chrome","Fri Feb 13 11:11:37 UTC 2026","skipped","Fri Feb 13 11:11:37 UTC 2026","User management","admin/user-management.spec.ts","",""
"","353","should display Ukrainian content by default","mobile-chrome","Fri Feb 13 11:11:39 UTC 2026","passed","Fri Feb 13 11:11:39 UTC 2026","Home page","smoke/home.spec.ts","",""
"","296","should stay on root URL (no locale prefix)","chromium","Fri Feb 13 11:11:36 UTC 2026","passed","Fri Feb 13 11:11:36 UTC 2026","Home page","smoke/home.spec.ts","",""
"","450","should display login form elements","mobile-chrome","Fri Feb 13 11:11:37 UTC 2026","passed","Fri Feb 13 11:11:38 UTC 2026","Login page","auth/login.spec.ts","",""
"","152","authenticate as admin user","auth-setup","Fri Feb 13 11:11:33 UTC 2026","passed","Fri Feb 13 11:11:34 UTC 2026","","../src/auth/auth.setup.ts","",""
"","2","should display user list","chromium","Fri Feb 13 11:11:35 UTC 2026","skipped","Fri Feb 13 11:11:35 UTC 2026","User management","admin/user-management.spec.ts","",""
"","324","should display the main heading","mobile-chrome","Fri Feb 13 11:11:38 UTC 2026","passed","Fri Feb 13 11:11:38 UTC 2026","Home page","smoke/home.spec.ts","",""
"","321","should stay on root URL (no locale prefix)","mobile-chrome","Fri Feb 13 11:11:38 UTC 2026","passed","Fri Feb 13 11:11:39 UTC 2026","Home page","smoke/home.spec.ts","",""
"","232","authenticate as basic user","auth-setup","Fri Feb 13 11:11:31 UTC 2026","passed","Fri Feb 13 11:11:32 UTC 2026","","../src/auth/auth.setup.ts","",""
"","316","should display Ukrainian content by default","chromium","Fri Feb 13 11:11:36 UTC 2026","passed","Fri Feb 13 11:11:36 UTC 2026","Home page","smoke/home.spec.ts","",""
"","303","should display the main heading","chromium","Fri Feb 13 11:11:35 UTC 2026","passed","Fri Feb 13 11:11:36 UTC 2026","Home page","smoke/home.spec.ts","",""
"","500","should display login form elements","chromium","Fri Feb 13 11:11:35 UTC 2026","passed","Fri Feb 13 11:11:35 UTC 2026","Login page","auth/login.spec.ts","",""
