"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should display admin notifications page","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Admin notifications","admin/admin-notifications.spec.ts","",""
"","1","should complete full password reset flow (forgot -> email -> reset -> login)","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","0","should display Ukrainian content by default","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Home page","smoke/home.spec.ts","",""
"","0","should display login form elements","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Login page","auth/login.spec.ts","",""
"","0","should display audit logs table","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","0","should show error when no token in URL","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","0","should display forgot password form elements","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","1","should display forgot password form elements","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","47731","authenticate as admin user","auth-setup","Tue Feb 17 12:07:57 UTC 2026","broken","Tue Feb 17 12:08:45 UTC 2026","","../src/auth/auth.setup.ts","",""
"","0","should display feature flags list","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Feature flag management","admin/feature-flags.spec.ts","",""
"","0","should display Google sign-in button on login page","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","0","should stay on root URL (no locale prefix)","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Home page","smoke/home.spec.ts","",""
"","0","should display Google sign-in button on login page","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","47631","authenticate as basic user","auth-setup","Tue Feb 17 12:06:20 UTC 2026","broken","Tue Feb 17 12:07:07 UTC 2026","","../src/auth/auth.setup.ts","",""
"","0","should display admin notifications page","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Admin notifications","admin/admin-notifications.spec.ts","",""
"","0","should display feature flags list","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Feature flag management","admin/feature-flags.spec.ts","",""
"","0","should display login form elements","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Login page","auth/login.spec.ts","",""
"","0","should display Ukrainian content by default","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Home page","smoke/home.spec.ts","",""
"","0","should stay on root URL (no locale prefix)","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Home page","smoke/home.spec.ts","",""
"","1","should display user list","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","User management","admin/user-management.spec.ts","",""
"","0","should complete full password reset flow (forgot -> email -> reset -> login)","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","0","should display the main heading","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Home page","smoke/home.spec.ts","",""
"","0","should display notifications page heading","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Notification center","notifications/notification-center.spec.ts","",""
"","0","should display user list","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","User management","admin/user-management.spec.ts","",""
"","0","should show error when no token in URL","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","0","should display audit logs table","mobile-chrome","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","0","should display the main heading","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Home page","smoke/home.spec.ts","",""
"","0","should display notifications page heading","chromium","Tue Feb 17 12:08:45 UTC 2026","skipped","Tue Feb 17 12:08:45 UTC 2026","Notification center","notifications/notification-center.spec.ts","",""
